token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
1139-6	TO070	1139	che	che	linguistic	_	_	_	_	_	_
1139-7	TO070	1139	fanno	fanno	linguistic	_	_	_	_	_	_
1139-8	TO070	1139	fatica	fatica	linguistic	_	_	_	_	_	_
1139-9	TO070	1139	a:::	a	linguistic	_	_	0x3	_	_	_
1139-10	TO070	1139	sorreggerla	sorreggerla	linguistic	_	_	_	_	_	_
1139-11	TO070	1139	o::	o	linguistic	_	_	0x2	_	_	_
1139-12	TO070	1139	vibrano	vibrano	linguistic	_	_	_	_	_	_
1139-13	TO070	1139	tremano	tremano	linguistic	_	_	_	_	_	_
1139-14	TO070	1139	sentite	sentite	linguistic	_	_	_	_	_	_
1139-15	TO070	1139	la	la	linguistic	_	_	_	_	_	_
1139-16	TO070	1139	voce	voce	linguistic	_	_	_	_	_	_
1139-17	TO070	1139	che	che	linguistic	_	_	_	_	_	_
1139-18	TO070	1139	trema	trema	linguistic	_	End=4269.658	_	_	_	_
1140-0	TO070	1140	questa	questa	linguistic	_	Begin=4269.835	_	_	_	_
1140-1	TO070	1140	invece	invece	linguistic	_	_	_	_	_	_
1140-2	TO070	1140	dev'	dev'	linguistic	SpaceAfter=No	_	_	_	_	_
1140-3	TO070	1140	essere	essere	linguistic	_	_	_	_	_	_
1140-4	TO070	1140	una	una	linguistic	_	_	_	_	_	_
1140-5	TO070	1140	voce	voce	linguistic	_	_	_	_	_	_
1140-6	TO070	1140	perfetta	perfetta	linguistic	_	_	_	_	_	_
1140-7	TO070	1140	come	come	linguistic	_	_	_	_	_	_
1140-8	TO070	1140	se	se	linguistic	_	_	_	_	_	_
1140-9	TO070	1140	fosse	fosse	linguistic	_	End=4272.604	_	_	_	_
1141-0	TO070	1141	un	un	linguistic	_	Begin=4272.705	_	_	_	_
1141-1	TO070	1141	flauto	flauto	linguistic	_	_	_	_	_	_
1141-2	TO070	1141	o	o	linguistic	_	_	_	_	_	_
1141-3	TO070	1141	un	un	linguistic	_	_	_	_	_	_
1141-4	TO070	1141	clarinetto.	clarinetto	linguistic	Intonation=Falling	End=4274.324	_	_	_	_
1142-0	TO070	1142	eh?	eh	linguistic	Intonation=Rising	Begin=4274.44|End=4274.728	_	_	_	_
1143-0	TO070	1143	quindi::	quindi	linguistic	_	Begin=4275.128	5x2	_	_	_
1143-1	TO070	1143	sono	sono	linguistic	_	_	_	_	_	_
1143-2	TO070	1143	anche	anche	linguistic	_	_	_	_	_	_
1143-3	TO070	1143	così	così	linguistic	_	_	_	_	_	_
1143-4	TO070	1143	qualità	qualità	linguistic	_	_	_	_	_	_
1143-5	TO070	1143	proprio	proprio	linguistic	_	_	_	_	_	_
1143-6	TO070	1143	della:	della	linguistic	_	End=4277.82	4x1	_	_	_
1144-0	TO070	1144	per	per	linguistic	_	Begin=4278.558	_	_	_	_
1144-1	TO070	1144	cui	cui	linguistic	_	_	_	_	_	_
1144-2	TO070	1144	un	un	linguistic	_	_	_	_	_	_
1144-3	TO070	1144	tenore	tenore	linguistic	_	_	_	_	_	_
1144-4	TO070	1144	può	può	linguistic	_	_	_	_	_	_
1144-5	TO070	1144	essere	essere	linguistic	_	_	_	_	_	_
1144-6	TO070	1144	adatto	adatto	linguistic	_	_	_	_	_	_
1144-7	TO070	1144	a	a	linguistic	_	_	_	_	_	_
1144-8	TO070	1144	fare	fare	linguistic	_	_	_	_	_	_
1144-9	TO070	1144	questa	questa	linguistic	_	_	_	_	_	_
1144-10	TO070	1144	parte	parte	linguistic	_	_	_	_	_	_
1144-11	TO070	1144	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1144-12	TO070	1144	e	e	linguistic	_	_	_	_	_	_
1144-13	TO070	1144	un	un	linguistic	_	_	_	_	_	_
1144-14	TO070	1144	altro	altro	linguistic	_	_	_	_	_	_
1144-15	TO070	1144	no.	no	linguistic	Intonation=Falling	End=4282.233	_	_	_	_
1145-0	TO070	1145	poi	poi	linguistic	_	Begin=4284.038	_	_	_	_
1145-1	TO070	1145	naturalmente	naturalmente	linguistic	_	_	_	_	_	_
1145-2	TO070	1145	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1145-3	TO070	1145	in	in	linguistic	_	_	_	_	_	_
1145-4	TO070	1145	queste	queste	linguistic	_	_	_	_	_	_
1145-5	TO070	1145	aria	aria	linguistic	_	_	_	_	_	_
1145-6	TO070	1145	qua	qua	linguistic	_	_	_	_	_	_
1145-7	TO070	1145	mozartiane	mozartiane	linguistic	_	_	_	_	_	_
1145-8	TO070	1145	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
1145-9	TO070	1145	è	è	linguistic	_	_	_	_	_	_
1145-10	TO070	1145	tutto	tutto	linguistic	_	_	_	_	_	_
1145-11	TO070	1145	anche::	anche	linguistic	_	End=4288.009	4x2	_	_	_
1146-0	TO070	1146	quello	quello	linguistic	_	Begin=4288.471	_	_	_	_
1146-1	TO070	1146	che	che	linguistic	_	_	_	_	_	_
1146-2	TO070	1146	possiamo	possiamo	linguistic	_	_	_	_	_	_
1146-3	TO070	1146	dire	dire	linguistic	_	_	_	_	_	_
1146-4	TO070	1146	il	il	linguistic	_	_	_	_	_	_
1146-5	TO070	1146	canto	canto	linguistic	_	_	_	_	_	_
1146-6	TO070	1146	strumentale	strumentale	linguistic	_	_	_	_	_	_
1146-7	TO070	1146	cioè	cioè	linguistic	_	_	_	_	_	_
1146-8	TO070	1146	una	una	linguistic	_	_	_	_	_	_
1146-9	TO070	1146	partecipazione	partecipazione	linguistic	_	_	_	_	_	_
1146-10	TO070	1146	da	da	linguistic	_	_	_	_	_	_
1146-11	TO070	1146	parte	parte	linguistic	_	_	_	_	_	_
1146-12	TO070	1146	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
1146-13	TO070	1146	orchestra	orchestra	linguistic	_	End=4293.601	_	_	_	_
1147-0	TO070	1147	e:::h	eh	linguistic	ProsodicLink=Yes	Begin=4294.101	0x3	_	_	_
1147-1	TO070	1147	m:::h	mh	linguistic	_	End=4295.513	0x3	_	_	_
1148-0	TO070	1148	eh	eh	linguistic	_	Begin=4296.071	_	_	_	_
1148-1	TO070	1148	che	che	linguistic	_	_	_	_	_	_
1148-2	TO070	1148	entra	entra	linguistic	_	_	_	_	_	_
1148-3	TO070	1148	proprio	proprio	linguistic	_	_	_	_	_	_
1148-4	TO070	1148	nelle	nelle	linguistic	_	_	_	_	_	_
1148-5	TO070	1148	pieghe	pieghe	linguistic	_	_	_	_	_	_
1148-6	TO070	1148	del	del	linguistic	_	_	_	_	_	_
1148-7	TO070	1148	canto	canto	linguistic	_	_	_	_	_	_
1148-8	TO070	1148	vocale,	vocale	linguistic	Intonation=weakly_rising	End=4299.153	_	_	_	_
1149-0	TO070	1149	e	e	linguistic	_	Begin=4299.361	_	_	_	_
1149-1	TO070	1149	partecipa	partecipa	linguistic	_	_	_	_	_	_
1149-2	TO070	1149	fa	fa	linguistic	_	_	_	_	_	_
1149-3	TO070	1149	degli	degli	linguistic	_	_	_	_	_	_
1149-4	TO070	1149	echi	echi	linguistic	_	_	_	_	_	_
1149-5	TO070	1149	per	per	linguistic	_	_	_	_	_	_
1149-6	TO070	1149	esempio::	esempio	linguistic	_	End=4302.189	6x2	_	_	_
1150-0	TO070	1150	eh	eh	linguistic	_	Begin=4302.721|End=4303.28	_	_	_	_
1151-0	TO070	1151	ma::	ma	linguistic	_	Begin=4303.598|End=4304.23	1x2	_	_	_
1152-0	TO070	1152	all'	all'	linguistic	SpaceAfter=No	Begin=4305.133	_	_	_	_
1152-1	TO070	1152	inizio	inizio	linguistic	_	_	_	_	_	_
1152-2	TO070	1152	prima	prima	linguistic	_	_	_	_	_	_
1152-3	TO070	1152	che	che	linguistic	_	_	_	_	_	_
1152-4	TO070	1152	lui	lui	linguistic	_	_	_	_	_	_
1152-5	TO070	1152	dica	dica	linguistic	_	_	_	_	_	_
1152-6	TO070	1152	s'(	s'	linguistic	SpaceAfter=No	_	_	_	_	_
1152-7	TO070	1152	ella	ella	linguistic	_	_	_	_	_	_
1152-8	TO070	1152	sospira	sospira	linguistic	_	End=4308.363	_	_	_	_
1153-0	TO070	1153	è	è	linguistic	_	Begin=4310.41	_	_	_	_
1153-1	TO070	1153	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
1153-2	TO070	1153	orchestra	orchestra	linguistic	_	_	_	_	_	_
1153-3	TO070	1153	a	a	linguistic	_	_	_	_	_	_
1153-4	TO070	1153	sospirare	sospirare	linguistic	_	_	_	_	_	_
1153-5	TO070	1153	come	come	linguistic	_	_	_	_	_	_
1153-6	TO070	1153	nella	nella	linguistic	_	_	_	_	_	_
1153-7	TO070	1153	voce	voce	linguistic	_	End=4313.173	_	_	_	_
1154-0	TO070	1154	((suona_il_pianoforte))	((suona_il_pianoforte))	nonverbalbehavior	_	Begin=4313.533	_	_	_	_
1154-1	TO070	1154	((canta))	((canta))	nonverbalbehavior	_	End=4314.197	_	_	_	_
1155-0	TO070	1155	eh	eh	linguistic	_	Begin=4326.103	_	_	_	_
1155-1	TO070	1155	e:::	e	linguistic	_	End=4327.153	0x3	_	_	_
1156-0	TO070	1156	e	e	linguistic	_	Begin=4327.279	_	_	_	_
1156-1	TO070	1156	gli	gli	linguistic	_	_	_	_	_	_
1156-2	TO070	1156	strumenti	strumenti	linguistic	_	_	_	_	_	_
1156-3	TO070	1156	entrano	entrano	linguistic	_	_	_	_	_	_
1156-4	TO070	1156	tra	tra	linguistic	_	_	_	_	_	_
1156-5	TO070	1156	una::	una	linguistic	_	_	2x2	_	_	_
1156-6	TO070	1156	tra	tra	linguistic	_	_	_	_	_	_
1156-7	TO070	1156	una	una	linguistic	_	_	_	_	_	_
1156-8	TO070	1156	frase	frase	linguistic	_	_	_	_	_	_
1156-9	TO070	1156	e	e	linguistic	_	_	_	_	_	_
1156-10	TO070	1156	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
1156-11	TO070	1156	altra,	altra	linguistic	Intonation=weakly_rising	End=4331.369	_	_	_	_
1157-0	TO070	1157	e	e	linguistic	_	Begin=4331.66	_	_	_	_
1157-1	TO070	1157	se	se	linguistic	_	_	_	_	_	_
1157-2	TO070	1157	noi	noi	linguistic	_	_	_	_	_	_
1157-3	TO070	1157	anche	anche	linguistic	_	_	_	_	_	_
1157-4	TO070	1157	non	non	linguistic	_	_	_	_	_	_
1157-5	TO070	1157	avessimo	avessimo	linguistic	_	_	_	_	_	_
1157-6	TO070	1157	il	il	linguistic	_	_	_	_	_	_
1157-7	TO070	1157	testo	testo	linguistic	_	_	_	_	_	_
1157-8	TO070	1157	davanti	davanti	linguistic	_	_	_	_	_	_
1157-9	TO070	1157	in	in	linguistic	_	_	_	_	_	_
1157-10	TO070	1157	fondo	fondo	linguistic	_	End=4334.748	_	_	_	_
1158-0	TO070	1158	capiremmo	capiremmo	linguistic	_	Begin=4334.856	_	_	_	_
1158-1	TO070	1158	che	che	linguistic	_	_	_	_	_	_
1158-2	TO070	1158	non	non	linguistic	_	_	_	_	_	_
1158-3	TO070	1158	sta	sta	linguistic	_	_	_	_	_	_
1158-4	TO070	1158	parlando	parlando	linguistic	_	_	_	_	_	_
1158-5	TO070	1158	di	di	linguistic	_	_	_	_	_	_
1158-6	TO070	1158	gioia	gioia	linguistic	_	_	_	_	_	_
1158-7	TO070	1158	ma	ma	linguistic	_	_	_	_	_	_
1158-8	TO070	1158	che	che	linguistic	_	_	_	_	_	_
1158-9	TO070	1158	sta	sta	linguistic	_	_	_	_	_	_
1158-10	TO070	1158	parlando	parlando	linguistic	_	_	_	_	_	_
1158-11	TO070	1158	di	di	linguistic	_	_	_	_	_	_
1158-12	TO070	1158	dolore	dolore	linguistic	_	_	_	_	_	_
1158-13	TO070	1158	poi	poi	linguistic	_	_	_	_	_	_
1158-14	TO070	1158	magari	magari	linguistic	_	End=4339.298	_	_	_	_
1159-0	TO070	1159	non	non	linguistic	_	Begin=4339.44	_	_	_	_
1159-1	TO070	1159	capiamo	capiamo	linguistic	_	_	_	_	_	_
1159-2	TO070	1159	esattamente	esattamente	linguistic	_	_	_	_	_	_
1159-3	TO070	1159	in	in	linguistic	_	_	_	_	_	_
1159-4	TO070	1159	che	che	linguistic	_	_	_	_	_	_
1159-5	TO070	1159	termini	termini	linguistic	_	_	_	_	_	_
1159-6	TO070	1159	ma	ma	linguistic	_	End=4342.279	_	_	_	_
1160-0	TO070	1160	è	è	linguistic	_	Begin=4342.458	_	_	_	_
1160-1	TO070	1160	chiaro	chiaro	linguistic	_	_	_	_	_	_
1160-2	TO070	1160	che	che	linguistic	_	_	_	_	_	_
1160-3	TO070	1160	qui	qui	linguistic	_	_	_	_	_	_
1160-4	TO070	1160	questo	questo	linguistic	_	_	_	_	_	_
1160-5	TO070	1160	((canta))	((canta))	nonverbalbehavior	_	End=4345.468	_	_	_	_
1161-0	TO070	1161	è	è	linguistic	_	Begin=4345.525|End=4345.893	_	_	_	_
1162-0	TO070	1162	è	è	linguistic	_	Begin=4346.216	_	_	_	_
1162-1	TO070	1162	un	un	linguistic	_	_	_	_	_	_
1162-2	TO070	1162	xx	x	unknown	_	_	_	_	_	_
1162-3	TO070	1162	di	di	linguistic	_	_	_	_	_	_
1162-4	TO070	1162	sospiro.	sospiro	linguistic	Intonation=Falling	_	_	_	_	_
1162-5	TO070	1162	e	e	linguistic	_	_	_	_	_	_
1162-6	TO070	1162	lo	lo	linguistic	_	_	_	_	_	_
1162-7	TO070	1162	fa	fa	linguistic	_	_	_	_	_	_
1162-8	TO070	1162	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
1162-9	TO070	1162	orchestra	orchestra	linguistic	_	_	_	_	_	_
1162-10	TO070	1162	prima	prima	linguistic	_	_	_	_	_	_
1162-11	TO070	1162	della	della	linguistic	_	_	_	_	_	_
1162-12	TO070	1162	voce	voce	linguistic	_	_	_	_	_	_
1162-13	TO070	1162	quindi	quindi	linguistic	_	_	_	_	_	_
1162-14	TO070	1162	diciamo	diciamo	linguistic	_	End=4350.531	_	_	_	_
1163-0	TO070	1163	l'	l'	linguistic	SpaceAfter=No	Begin=4350.871	_	_	_	_
1163-1	TO070	1163	orchestra	orchestra	linguistic	_	_	_	_	_	_
1163-2	TO070	1163	canta	canta	linguistic	_	_	_	_	_	_
1163-3	TO070	1163	con	con	linguistic	_	_	_	_	_	_
1163-4	TO070	1163	la	la	linguistic	_	_	_	_	_	_
1163-5	TO070	1163	voce.	voce	linguistic	Intonation=Falling	End=4352.75	_	_	_	_
1164-0	TO070	1164	eh?	eh	linguistic	Intonation=Rising	Begin=4352.903	_	_	_	_
1164-1	TO070	1164	si	si	linguistic	_	_	_	_	_	_
1164-2	TO070	1164	creano	creano	linguistic	_	_	_	_	_	_
1164-3	TO070	1164	questi::	questi	linguistic	_	End=4354.518	5x2	_	_	_
1165-0	TO070	1165	questi	questi	linguistic	_	Begin=4354.84	_	_	_	_
1165-1	TO070	1165	dialoghi.	dialoghi	linguistic	Intonation=Falling	End=4355.892	_	_	_	_
1166-0	TO070	1166	comunque	comunque	linguistic	_	Begin=4356.06	_	_	_	_
1166-1	TO070	1166	e::h	eh	linguistic	ProsodicLink=Yes	_	0x2	_	_	_
1166-2	TO070	1166	mh	mh	linguistic	_	End=4357.508	_	_	_	_
1167-0	TO070	1167	mi	mi	linguistic	_	Begin=4357.616	_	_	_	_
1167-1	TO070	1167	pare::	pare	linguistic	_	_	3x2	_	_	_
1167-2	TO070	1167	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1167-3	TO070	1167	evidente	evidente	linguistic	_	_	_	_	_	_
1167-4	TO070	1167	quasi	quasi	linguistic	_	_	_	_	_	_
1167-5	TO070	1167	abnorme	abnorme	linguistic	_	_	_	_	_	_
1167-6	TO070	1167	no	no	linguistic	_	_	_	_	_	_
1167-7	TO070	1167	la:	la	linguistic	_	_	1x1	_	_	_
1167-8	TO070	1167	la	la	linguistic	_	_	_	_	_	_
1167-9	TO070	1167	differenza	differenza	linguistic	_	End=4358.405	_	_	_	_
1168-0	TO070	1168	mi	mi	linguistic	_	Begin=4358.405	_	_	_	_
1168-1	TO070	1168	pare::	pare	linguistic	_	_	3x2	_	_	_
1168-2	TO070	1168	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1168-3	TO070	1168	evidente	evidente	linguistic	_	_	_	_	_	_
1168-4	TO070	1168	quasi	quasi	linguistic	_	_	_	_	_	_
1168-5	TO070	1168	abnorme	abnorme	linguistic	_	_	_	_	_	_
1168-6	TO070	1168	no	no	linguistic	_	_	_	_	_	_
1168-7	TO070	1168	la:	la	linguistic	_	_	1x1	_	_	_
1168-8	TO070	1168	la	la	linguistic	_	_	_	_	_	_
1168-9	TO070	1168	differenza	differenza	linguistic	_	End=4361.937	_	_	_	_
1169-0	TO070	1169	di	di	linguistic	_	Begin=4362.146	_	_	_	_
1169-1	TO070	1169	resa	resa	linguistic	_	_	_	_	_	_
1169-2	TO070	1169	che	che	linguistic	_	_	_	_	_	_
1169-3	TO070	1169	si	si	linguistic	_	_	_	_	_	_
1169-4	TO070	1169	può	può	linguistic	_	_	_	_	_	_
1169-5	TO070	1169	dare	dare	linguistic	_	End=4363.881	_	_	_	_
1170-0	TO070	1170	per	per	linguistic	_	Begin=4365.755	_	_	_	_
1170-1	TO070	1170	caratterizzare	caratterizzare	linguistic	_	_	_	_	_	_
1170-2	TO070	1170	un	un	linguistic	_	End=4367.189	_	_	_	_
1171-0	TO070	1171	personaggio	personaggio	linguistic	_	Begin=4367.246	_	_	_	_
1171-1	TO070	1171	contemplativo	contemplativo	linguistic	_	_	_	_	_	_
1171-2	TO070	1171	(mh)	mh	linguistic	_	_	_	_	0-2(0)	_
1171-3	TO070	1171	caratterizzare	caratterizzare	linguistic	_	_	_	_	_	_
1171-4	TO070	1171	il	il	linguistic	_	_	_	_	_	_
1171-5	TO070	1171	personaggio	personaggio	linguistic	_	_	_	_	_	_
1171-6	TO070	1171	attivo	attivo	linguistic	_	End=4371.171	_	_	_	_
1172-0	TO070	1172	come	come	linguistic	_	Begin=4371.315	_	_	_	_
1172-1	TO070	1172	è	è	linguistic	_	_	_	_	_	_
1172-2	TO070	1172	stato	stato	linguistic	_	_	_	_	_	_
1172-3	TO070	1172	trasformato	trasformato	linguistic	_	_	_	_	_	_
1172-4	TO070	1172	il	il	linguistic	_	_	_	_	_	_
1172-5	TO070	1172	testo	testo	linguistic	_	End=4373.423	_	_	_	_
1173-0	TO070	1173	che	che	linguistic	_	Begin=4373.635	_	_	_	_
1173-1	TO070	1173	due	due	linguistic	_	_	_	_	_	_
1173-2	TO070	1173	tipi	tipi	linguistic	_	_	_	_	_	_
1173-3	TO070	1173	diversi	diversi	linguistic	_	_	_	_	_	_
1173-4	TO070	1173	di	di	linguistic	_	_	_	_	_	_
1173-5	TO070	1173	canto	canto	linguistic	_	_	_	_	_	_
1173-6	TO070	1173	posso	posso	linguistic	_	_	_	_	_	_
1173-7	TO070	1173	avere.	avere	linguistic	Intonation=Falling	End=4376.148	_	_	_	_
1174-0	TO070	1174	eh	eh	linguistic	_	Begin=4376.625	_	_	_	_
1174-1	TO070	1174	un	un	linguistic	_	_	_	_	_	_
1174-2	TO070	1174	canto	canto	linguistic	_	_	_	_	_	_
1174-3	TO070	1174	che	che	linguistic	_	_	_	_	_	_
1174-4	TO070	1174	è	è	linguistic	_	_	_	_	_	_
1174-5	TO070	1174	tutto	tutto	linguistic	_	_	_	_	_	_
1174-6	TO070	1174	ritmo	ritmo	linguistic	_	_	_	_	_	_
1174-7	TO070	1174	dove	dove	linguistic	_	_	_	_	_	_
1174-8	TO070	1174	quasi	quasi	linguistic	_	End=4379.721	_	_	_	_
1175-0	TO070	1175	e:::h	eh	linguistic	_	Begin=4379.925	0x3	_	_	_
1175-1	TO070	1175	la	la	linguistic	_	_	_	_	_	_
1175-2	TO070	1175	melodia	melodia	linguistic	_	_	_	_	_	_
1175-3	TO070	1175	non	non	linguistic	_	_	_	_	_	_
1175-4	TO070	1175	esiste	esiste	linguistic	_	_	_	_	_	_
1175-5	TO070	1175	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
1175-6	TO070	1175	è	è	linguistic	_	_	_	_	_	_
1175-7	TO070	1175	soltanto	soltanto	linguistic	_	_	_	_	_	_
1175-8	TO070	1175	quel	quel	linguistic	_	_	_	_	_	_
1175-9	TO070	1175	frammento	frammento	linguistic	_	_	_	_	_	_
1175-10	TO070	1175	((canta))	((canta))	nonverbalbehavior	_	End=4383.964	_	_	_	_
1176-0	TO070	1176	eh?	eh	linguistic	Intonation=Rising	Begin=4384.321|End=4384.728	_	_	_	_
1177-0	TO070	1177	quel	quel	linguistic	_	Begin=4385.5	_	_	_	_
1177-1	TO070	1177	motivetto	motivetto	linguistic	_	_	_	_	_	_
1177-2	TO070	1177	e	e	linguistic	_	_	_	_	_	_
1177-3	TO070	1177	invece	invece	linguistic	_	_	_	_	_	_
1177-4	TO070	1177	questo	questo	linguistic	_	_	_	_	_	_
1177-5	TO070	1177	è	è	linguistic	_	_	_	_	_	_
1177-6	TO070	1177	tutta	tutta	linguistic	_	_	_	_	_	_
1177-7	TO070	1177	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
1177-8	TO070	1177	espansione	espansione	linguistic	_	_	_	_	_	_
1177-9	TO070	1177	melodica	melodica	linguistic	_	_	_	_	_	_
1177-10	TO070	1177	che	che	linguistic	_	_	_	_	_	_
1177-11	TO070	1177	sembra	sembra	linguistic	_	_	_	_	_	_
1177-12	TO070	1177	non	non	linguistic	_	_	_	_	_	_
1177-13	TO070	1177	arrestarsi	arrestarsi	linguistic	_	_	_	_	_	_
1177-14	TO070	1177	mai.	mai	linguistic	Intonation=Falling	End=4390.838	_	_	_	_
1178-0	TO070	1178	e	e	linguistic	_	Begin=4391.463	_	_	_	_
1178-1	TO070	1178	e	e	linguistic	_	_	_	_	_	_
1178-2	TO070	1178	non	non	linguistic	_	End=4392.414	_	_	_	_
1179-0	TO070	1179	e	e	linguistic	_	Begin=4392.586	_	_	_	_
1179-1	TO070	1179	non	non	linguistic	_	_	_	_	_	_
1179-2	TO070	1179	ci	ci	linguistic	_	_	_	_	_	_
1179-3	TO070	1179	rimane	rimane	linguistic	_	_	_	_	_	_
1179-4	TO070	1179	un	un	linguistic	_	_	_	_	_	_
1179-5	TO070	1179	ritmo	ritmo	linguistic	_	_	_	_	_	_
1179-6	TO070	1179	in	in	linguistic	_	_	_	_	_	_
1179-7	TO070	1179	testa	testa	linguistic	_	_	_	_	_	_
1179-8	TO070	1179	ci	ci	linguistic	_	_	_	_	_	_
1179-9	TO070	1179	rimane	rimane	linguistic	_	_	_	_	_	_
1179-10	TO070	1179	proprio	proprio	linguistic	_	End=4395.586	_	_	_	_
1180-0	TO070	1180	questa	questa	linguistic	_	Begin=4395.746	_	_	_	_
1180-1	TO070	1180	lunga	lunga	linguistic	_	_	_	_	_	_
1180-2	TO070	1180	linea	linea	linguistic	_	End=4397.305	_	_	_	_
1181-0	TO070	1181	canora	canora	linguistic	_	Begin=4397.691	_	_	_	_
1181-1	TO070	1181	che	che	linguistic	_	_	_	_	_	_
1181-2	TO070	1181	è	è	linguistic	_	_	_	_	_	_
1181-3	TO070	1181	piena	piena	linguistic	_	_	_	_	_	_
1181-4	TO070	1181	di	di	linguistic	_	_	_	_	_	_
1181-5	TO070	1181	fermate,	fermate	linguistic	Intonation=weakly_rising	_	_	_	_	_
1181-6	TO070	1181	e	e	linguistic	_	_	_	_	_	_
1181-7	TO070	1181	piena	piena	linguistic	_	_	_	_	_	_
1181-8	TO070	1181	di	di	linguistic	_	_	_	_	_	_
1181-9	TO070	1181	echi	echi	linguistic	_	_	_	_	_	_
1181-10	TO070	1181	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
1181-11	TO070	1181	orchestra,	orchestra	linguistic	Intonation=weakly_rising	End=4402.135	_	_	_	_
1182-0	TO070	1182	eh?	eh	linguistic	Intonation=Rising	Begin=4402.636|End=4402.95	_	_	_	_
1183-0	TO070	1183	e::	e	linguistic	_	Begin=4403.498	0x2	_	_	_
1183-1	TO070	1183	è	è	linguistic	_	_	_	_	_	_
1183-2	TO070	1183	proprio	proprio	linguistic	_	_	_	_	_	_
1183-3	TO070	1183	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1183-4	TO070	1183	un	un	linguistic	_	_	_	_	_	_
1183-5	TO070	1183	altro	altro	linguistic	_	_	_	_	_	_
1183-6	TO070	1183	mondo	mondo	linguistic	_	_	_	_	_	_
1183-7	TO070	1183	espressivo.	espressivo	linguistic	Intonation=Falling	End=4406.425	_	_	_	_
1184-0	TO070	1184	qui	qui	linguistic	_	Begin=4407.38	_	_	_	_
1184-1	TO070	1184	è	è	linguistic	_	_	_	_	_	_
1184-2	TO070	1184	tutto	tutto	linguistic	_	_	_	_	_	_
1184-3	TO070	1184	melodia	melodia	linguistic	_	_	_	_	_	_
1184-4	TO070	1184	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1184-5	TO070	1184	di	di	linguistic	_	_	_	_	_	_
1184-6	TO070	1184	là	là	linguistic	_	_	_	_	_	_
1184-7	TO070	1184	era	era	linguistic	_	_	_	_	_	_
1184-8	TO070	1184	tutto	tutto	linguistic	_	_	_	_	_	_
1184-9	TO070	1184	ritmo.	ritmo	linguistic	Intonation=Falling	_	_	_	_	_
1184-10	TO070	1184	e	e	linguistic	_	_	_	_	_	_
1184-11	TO070	1184	sempre	sempre	linguistic	_	_	_	_	_	_
1184-12	TO070	1184	canto	canto	linguistic	_	_	_	_	_	_
1184-13	TO070	1184	è	è	linguistic	_	_	_	_	_	_
1184-14	TO070	1184	in	in	linguistic	_	_	_	_	_	_
1184-15	TO070	1184	fondo.	fondo	linguistic	Intonation=Falling	End=4411.946	_	_	_	_
1185-0	TO070	1185	eh	eh	linguistic	_	Begin=4412.016	_	_	_	_
1185-1	TO070	1185	però	però	linguistic	_	_	_	_	_	_
1185-2	TO070	1185	vedete	vedete	linguistic	_	End=4412.973	_	_	_	_
1186-0	TO070	1186	come	come	linguistic	_	Begin=4413.178	_	_	_	_
1186-1	TO070	1186	è	è	linguistic	_	_	_	_	_	_
1186-2	TO070	1186	flessibile	flessibile	linguistic	_	_	_	_	_	_
1186-3	TO070	1186	come	come	linguistic	_	_	_	_	_	_
1186-4	TO070	1186	sono	sono	linguistic	_	_	_	_	_	_
1186-5	TO070	1186	flessibili	flessibili	linguistic	_	End=4415.775	_	_	_	_
1187-0	TO070	1187	le	le	linguistic	_	Begin=4416.0	_	_	_	_
1187-1	TO070	1187	po~	po~	linguistic	Interrupted=Yes	_	_	_	_	_
1187-2	TO070	1187	le	le	linguistic	_	_	_	_	_	_
1187-3	TO070	1187	possibilità	possibilità	linguistic	_	_	_	_	_	_
1187-4	TO070	1187	della	della	linguistic	_	_	_	_	_	_
1187-5	TO070	1187	voce	voce	linguistic	_	_	_	_	_	_
1187-6	TO070	1187	umana.	umana	linguistic	Intonation=Falling	End=4418.248	_	_	_	_
1188-0	TO070	1188	e	e	linguistic	_	Begin=4418.455	_	_	_	_
1188-1	TO070	1188	si	si	linguistic	_	_	_	_	_	_
1188-2	TO070	1188	piegano	piegano	linguistic	_	_	_	_	_	_
1188-3	TO070	1188	ovviamente	ovviamente	linguistic	_	_	_	_	_	_
1188-4	TO070	1188	non	non	linguistic	_	_	_	_	_	_
1188-5	TO070	1188	a	a	linguistic	_	_	_	_	_	_
1188-6	TO070	1188	esprimere	esprimere	linguistic	_	_	_	_	_	_
1188-7	TO070	1188	soltanto	soltanto	linguistic	_	_	_	_	_	_
1188-8	TO070	1188	non	non	linguistic	_	_	_	_	_	_
